iter	Passed	Remaining
15185	89462	28359
15186	89467	28353
15187	89473	28347
15188	89479	28342
15189	89486	28336
15190	89491	28330
15191	89497	28324
15192	89503	28318
15193	89509	28312
15194	89514	28306
15195	89520	28300
15196	89525	28294
15197	89533	28289
15198	89540	28283
15199	89546	28277
15200	89553	28272
15201	89558	28266
15202	89564	28260
15203	89571	28254
15204	89578	28249
15205	89584	28243
15206	89591	28237
15207	89597	28231
15208	89602	28225
15209	89608	28219
15210	89614	28213
15211	89619	28207
15212	89625	28201
15213	89630	28195
15214	89636	28190
15215	89642	28184
15216	89647	28178
15217	89653	28172
15218	89659	28166
15219	89665	28160
15220	89671	28154
15221	89676	28148
15222	89682	28142
15223	89687	28136
15224	89693	28130
15225	89698	28124
15226	89704	28118
15227	89710	28112
15228	89715	28106
15229	89721	28100
15230	89727	28094
15231	89735	28089
15232	89742	28084
15233	89749	28078
15234	89755	28072
15235	89761	28066
15236	89767	28060
15237	89772	28054
15238	89778	28048
15239	89784	28042
15240	89790	28037
15241	89796	28031
15242	89801	28025
15243	89807	28019
15244	89813	28013
15245	89818	28007
15246	89825	28001
15247	89830	27995
15248	89836	27989
15249	89841	27983
15250	89847	27977
15251	89853	27971
15252	89858	27965
15253	89865	27960
15254	89872	27954
15255	89878	27948
15256	89884	27942
15257	89891	27937
15258	89898	27931
15259	89903	27925
15260	89910	27919
15261	89915	27913
15262	89921	27907
15263	89926	27901
15264	89933	27896
15265	89941	27890
15266	89947	27885
15267	89953	27879
15268	89959	27873
15269	89965	27867
15270	89971	27861
15271	89977	27855
15272	89982	27849
15273	89988	27843
15274	89994	27837
15275	90000	27831
15276	90005	27825
15277	90012	27820
15278	90018	27814
15279	90023	27808
15280	90029	27802
15281	90035	27796
15282	90041	27790
15283	90047	27784
15284	90053	27779
15285	90059	27773
15286	90065	27767
15287	90071	27761
15288	90076	27755
15289	90082	27749
15290	90088	27743
15291	90093	27737
15292	90099	27731
15293	90105	27725
15294	90111	27719
15295	90116	27713
15296	90122	27707
15297	90128	27701
15298	90136	27696
15299	90143	27690
15300	90149	27685
15301	90154	27679
15302	90161	27673
15303	90167	27667
15304	90173	27661
15305	90179	27655
15306	90185	27650
15307	90191	27644
15308	90197	27638
15309	90203	27632
15310	90209	27626
15311	90215	27620
15312	90221	27614
15313	90226	27608
15314	90232	27602
15315	90238	27597
15316	90244	27591
15317	90249	27585
15318	90255	27579
15319	90261	27573
15320	90267	27567
15321	90273	27561
15322	90279	27555
15323	90284	27549
15324	90290	27543
15325	90296	27537
15326	90301	27531
15327	90307	27526
15328	90313	27520
15329	90319	27514
15330	90325	27508
15331	90330	27502
15332	90338	27496
15333	90345	27491
15334	90351	27485
15335	90357	27479
15336	90362	27473
15337	90368	27467
15338	90374	27461
15339	90379	27455
15340	90385	27449
15341	90391	27443
15342	90397	27437
15343	90402	27431
15344	90408	27426
15345	90414	27420
15346	90420	27414
15347	90426	27408
15348	90431	27402
15349	90437	27396
15350	90443	27390
15351	90448	27384
15352	90454	27378
15353	90460	27372
15354	90465	27366
15355	90471	27360
15356	90476	27354
15357	90483	27348
15358	90488	27342
15359	90494	27336
15360	90500	27330
15361	90505	27325
15362	90511	27319
15363	90517	27313
15364	90522	27307
15365	90528	27301
15366	90535	27295
15367	90543	27290
15368	90549	27284
15369	90556	27278
15370	90562	27273
15371	90568	27267
15372	90574	27261
15373	90580	27255
15374	90586	27249
15375	90591	27243
15376	90597	27237
15377	90603	27231
15378	90609	27225
15379	90615	27219
15380	90620	27213
15381	90626	27207
15382	90632	27202
15383	90637	27196
15384	90643	27190
15385	90649	27184
15386	90655	27178
15387	90661	27172
15388	90667	27166
15389	90673	27160
15390	90679	27154
15391	90684	27148
15392	90690	27142
15393	90696	27137
15394	90701	27131
15395	90707	27125
15396	90713	27119
15397	90718	27113
15398	90724	27107
15399	90730	27101
15400	90738	27095
15401	90743	27090
15402	90749	27084
15403	90757	27078
15404	90763	27072
15405	90769	27067
15406	90775	27061
15407	90781	27055
15408	90786	27049
15409	90792	27043
15410	90798	27037
15411	90804	27031
15412	90809	27025
15413	90815	27019
15414	90821	27013
15415	90827	27007
15416	90833	27002
15417	90839	26996
15418	90844	26990
15419	90850	26984
15420	90856	26978
15421	90861	26972
15422	90867	26966
15423	90873	26960
15424	90879	26954
15425	90884	26948
15426	90890	26942
15427	90895	26936
15428	90901	26930
15429	90907	26924
15430	90912	26918
15431	90918	26912
15432	90924	26906
15433	90930	26900
15434	90937	26895
15435	90943	26889
15436	90951	26884
15437	90959	26878
15438	90965	26873
15439	90970	26867
15440	90976	26861
15441	90982	26855
15442	90987	26849
15443	90993	26843
15444	90999	26837
15445	91005	26831
15446	91010	26825
15447	91016	26819
15448	91022	26813
15449	91028	26807
15450	91033	26801
15451	91039	26795
15452	91045	26789
15453	91050	26783
15454	91056	26777
15455	91062	26771
15456	91068	26766
15457	91073	26760
15458	91079	26754
15459	91085	26748
15460	91091	26742
15461	91096	26736
15462	91102	26730
15463	91108	26724
15464	91114	26718
15465	91119	26712
15466	91125	26706
15467	91130	26700
15468	91137	26695
15469	91146	26690
15470	91152	26684
15471	91158	26678
15472	91164	26672
15473	91169	26666
15474	91175	26660
15475	91181	26654
15476	91187	26648
15477	91192	26642
15478	91198	26636
15479	91203	26630
15480	91209	26624
15481	91215	26618
15482	91220	26612
15483	91226	26606
15484	91232	26600
15485	91238	26594
15486	91243	26588
15487	91249	26582
15488	91255	26577
15489	91260	26571
15490	91266	26565
15491	91272	26559
15492	91277	26553
15493	91283	26547
15494	91289	26541
15495	91295	26535
15496	91300	26529
15497	91306	26523
15498	91312	26517
15499	91318	26511
15500	91324	26505
15501	91329	26499
15502	91336	26494
15503	91343	26488
15504	91349	26482
15505	91355	26476
15506	91360	26470
15507	91366	26465
15508	91373	26459
15509	91379	26453
15510	91385	26447
15511	91390	26441
15512	91396	26435
15513	91401	26429
15514	91407	26423
15515	91413	26417
15516	91418	26411
15517	91424	26405
15518	91430	26399
15519	91435	26393
15520	91441	26387
15521	91447	26381
15522	91452	26376
15523	91458	26370
15524	91464	26364
15525	91470	26358
15526	91475	26352
15527	91481	26346
15528	91486	26340
15529	91492	26334
15530	91498	26328
15531	91504	26322
15532	91509	26316
15533	91515	26310
15534	91521	26304
15535	91527	26298
15536	91537	26294
15537	91543	26288
15538	91549	26282
15539	91555	26276
15540	91560	26270
15541	91566	26264
15542	91572	26258
15543	91577	26252
15544	91583	26246
15545	91589	26240
15546	91595	26234
15547	91600	26228
15548	91606	26222
15549	91612	26216
15550	91617	26211
15551	91623	26205
15552	91628	26199
15553	91634	26193
15554	91640	26187
15555	91646	26181
15556	91651	26175
15557	91657	26169
15558	91663	26163
15559	91669	26157
15560	91676	26151
15561	91682	26146
15562	91689	26140
15563	91695	26134
15564	91701	26128
15565	91706	26122
15566	91712	26116
15567	91717	26110
15568	91723	26104
15569	91728	26098
15570	91737	26093
15571	91744	26088
15572	91749	26082
15573	91756	26076
15574	91761	26070
15575	91767	26064
15576	91773	26058
15577	91778	26052
15578	91784	26046
15579	91790	26040
15580	91796	26034
15581	91801	26028
15582	91807	26022
15583	91813	26016
15584	91818	26010
15585	91824	26005
15586	91830	25999
15587	91836	25993
15588	91841	25987
15589	91847	25981
15590	91853	25975
15591	91859	25969
15592	91865	25963
15593	91871	25957
15594	91877	25951
15595	91882	25945
15596	91888	25939
15597	91893	25933
15598	91899	25928
15599	91905	25922
15600	91911	25916
15601	91917	25910
15602	91922	25904
15603	91928	25898
15604	91935	25892
15605	91942	25887
15606	91949	25881
15607	91955	25875
15608	91962	25870
15609	91969	25864
15610	91974	25858
15611	91980	25852
15612	91986	25846
15613	91991	25840
15614	91997	25834
15615	92003	25828
15616	92008	25822
15617	92014	25816
15618	92020	25811
15619	92026	25805
15620	92032	25799
15621	92037	25793
15622	92043	25787
15623	92049	25781
15624	92055	25775
15625	92061	25769
15626	92066	25763
15627	92072	25757
15628	92078	25751
15629	92084	25745
15630	92090	25739
15631	92096	25734
15632	92101	25728
15633	92107	25722
15634	92113	25716
15635	92120	25710
15636	92126	25704
15637	92132	25699
15638	92140	25693
15639	92148	25688
15640	92153	25682
15641	92159	25676
15642	92165	25670
15643	92170	25664
15644	92177	25658
15645	92182	25652
15646	92188	25646
15647	92194	25641
15648	92200	25635
15649	92205	25629
15650	92210	25623
15651	92216	25617
15652	92222	25611
15653	92227	25605
15654	92233	25599
15655	92239	25593
15656	92245	25587
15657	92250	25581
15658	92256	25575
15659	92262	25569
15660	92267	25563
15661	92273	25557
15662	92278	25551
15663	92284	25545
15664	92290	25539
15665	92296	25533
15666	92301	25527
15667	92307	25521
15668	92312	25515
15669	92318	25509
15670	92325	25504
15671	92332	25498
15672	92339	25493
15673	92345	25487
15674	92351	25481
15675	92357	25475
15676	92362	25469
15677	92368	25463
15678	92374	25457
15679	92379	25451
15680	92385	25445
15681	92390	25439
15682	92396	25433
15683	92402	25427
15684	92408	25421
15685	92413	25415
15686	92419	25409
15687	92424	25403
15688	92430	25398
15689	92436	25392
15690	92442	25386
15691	92447	25380
15692	92453	25374
15693	92459	25368
15694	92465	25362
15695	92471	25356
15696	92476	25350
15697	92482	25344
15698	92488	25338
15699	92494	25332
15700	92499	25326
15701	92505	25321
15702	92511	25315
15703	92517	25309
15704	92522	25303
15705	92529	25297
15706	92536	25291
15707	92543	25286
15708	92549	25280
15709	92555	25274
15710	92561	25268
15711	92568	25262
15712	92573	25256
15713	92579	25251
15714	92584	25245
15715	92590	25239
15716	92596	25233
15717	92601	25227
15718	92607	25221
15719	92613	25215
15720	92619	25209
15721	92625	25203
15722	92631	25197
15723	92636	25191
15724	92643	25185
15725	92650	25180
15726	92656	25174
15727	92661	25168
15728	92667	25162
15729	92674	25156
15730	92679	25151
15731	92685	25145
15732	92691	25139
15733	92696	25133
15734	92702	25127
15735	92708	25121
15736	92714	25115
15737	92719	25109
15738	92725	25103
15739	92734	25098
15740	92740	25092
15741	92747	25086
15742	92752	25080
15743	92759	25075
15744	92765	25069
15745	92770	25063
15746	92776	25057
15747	92782	25051
15748	92788	25045
15749	92794	25039
15750	92799	25033
15751	92805	25027
15752	92811	25021
15753	92816	25015
15754	92822	25009
15755	92828	25003
15756	92833	24997
15757	92839	24992
15758	92845	24986
15759	92851	24980
15760	92856	24974
15761	92862	24968
15762	92868	24962
15763	92873	24956
15764	92879	24950
15765	92885	24944
15766	92890	24938
15767	92896	24932
15768	92902	24926
15769	92908	24920
15770	92914	24914
15771	92919	24909
15772	92925	24903
15773	92931	24897
15774	92938	24891
15775	92944	24885
15776	92950	24879
15777	92955	24873
15778	92961	24867
15779	92967	24862
15780	92973	24856
15781	92979	24850
15782	92985	24844
15783	92990	24838
15784	92996	24832
15785	93002	24826
15786	93008	24820
15787	93014	24814
15788	93019	24808
15789	93025	24802
15790	93031	24797
15791	93037	24791
15792	93043	24785
15793	93049	24779
15794	93054	24773
15795	93060	24767
15796	93066	24761
15797	93071	24755
15798	93077	24749
15799	93083	24743
15800	93089	24737
15801	93094	24731
15802	93100	24725
15803	93107	24720
15804	93113	24714
15805	93119	24708
15806	93125	24702
15807	93132	24697
15808	93140	24691
15809	93146	24685
15810	93152	24679
15811	93157	24674
15812	93163	24668
15813	93169	24662
15814	93175	24656
15815	93180	24650
15816	93186	24644
15817	93192	24638
15818	93198	24632
15819	93204	24626
15820	93209	24620
15821	93217	24615
15822	93222	24609
15823	93230	24603
15824	93237	24598
15825	93243	24592
15826	93249	24586
15827	93255	24580
15828	93260	24574
15829	93266	24568
15830	93272	24562
15831	93278	24556
15832	93284	24550
15833	93289	24545
15834	93295	24539
15835	93301	24533
15836	93306	24527
15837	93312	24521
15838	93318	24515
15839	93323	24509
15840	93329	24503
15841	93337	24497
15842	93343	24492
15843	93349	24486
15844	93354	24480
15845	93360	24474
15846	93366	24468
15847	93371	24462
15848	93377	24456
15849	93383	24450
15850	93388	24444
15851	93394	24438
15852	93400	24432
15853	93405	24426
15854	93411	24420
15855	93416	24414
15856	93422	24408
15857	93428	24402
15858	93434	24396
15859	93439	24391
15860	93445	24385
15861	93451	24379
15862	93456	24373
15863	93462	24367
15864	93468	24361
15865	93473	24355
15866	93479	24349
15867	93485	24343
15868	93490	24337
15869	93496	24331
15870	93502	24325
15871	93508	24319
15872	93514	24313
15873	93519	24307
15874	93527	24302
15875	93534	24296
15876	93540	24290
15877	93546	24285
15878	93552	24279
15879	93558	24273
15880	93565	24267
15881	93572	24262
15882	93578	24256
15883	93584	24250
15884	93590	24244
15885	93596	24238
15886	93601	24232
15887	93607	24226
15888	93613	24220
15889	93618	24214
15890	93624	24208
15891	93630	24203
15892	93636	24197
15893	93642	24191
15894	93647	24185
15895	93653	24179
15896	93659	24173
15897	93665	24167
15898	93671	24161
15899	93676	24155
15900	93682	24149
15901	93687	24143
15902	93693	24137
15903	93699	24131
15904	93705	24126
15905	93711	24120
15906	93719	24114
15907	93726	24109
15908	93732	24103
15909	93738	24097
15910	93744	24091
15911	93749	24085
15912	93755	24079
15913	93761	24073
15914	93767	24067
15915	93772	24061
15916	93778	24055
15917	93784	24050
15918	93790	24044
15919	93795	24038
15920	93801	24032
15921	93807	24026
15922	93812	24020
15923	93819	24014
15924	93824	24008
15925	93830	24002
15926	93835	23996
15927	93841	23990
15928	93847	23984
15929	93853	23978
15930	93859	23972
15931	93864	23966
15932	93870	23961
15933	93876	23955
15934	93882	23949
15935	93887	23943
15936	93893	23937
15937	93899	23931
15938	93904	23925
15939	93910	23919
15940	93917	23913
15941	93924	23908
15942	93931	23902
15943	93937	23896
15944	93942	23890
15945	93948	23884
15946	93954	23878
15947	93960	23872
15948	93965	23867
15949	93971	23861
15950	93977	23855
15951	93982	23849
15952	93989	23843
15953	93994	23837
15954	94000	23831
15955	94006	23825
15956	94012	23819
15957	94017	23813
15958	94023	23807
15959	94029	23801
15960	94034	23795
15961	94040	23789
15962	94046	23784
15963	94052	23778
15964	94058	23772
15965	94063	23766
15966	94069	23760
15967	94075	23754
15968	94080	23748
15969	94086	23742
15970	94091	23736
15971	94097	23730
15972	94103	23724
15973	94109	23718
15974	94117	23713
15975	94124	23707
15976	94130	23701
15977	94136	23696
15978	94141	23690
15979	94147	23684
15980	94153	23678
15981	94159	23672
15982	94164	23666
15983	94170	23660
15984	94176	23654
15985	94181	23648
15986	94187	23642
15987	94193	23636
15988	94198	23630
15989	94204	23624
15990	94209	23618
15991	94215	23612
15992	94220	23606
15993	94226	23600
15994	94232	23594
15995	94238	23588
15996	94243	23582
15997	94249	23577
15998	94255	23571
15999	94261	23565
16000	94266	23559
16001	94272	23553
16002	94277	23547
16003	94283	23541
16004	94289	23535
16005	94295	23529
16006	94302	23523
16007	94307	23518
16008	94313	23512
16009	94320	23506
16010	94326	23500
16011	94333	23495
16012	94339	23489
16013	94345	23483
16014	94351	23477
16015	94356	23471
16016	94363	23465
16017	94370	23460
16018	94376	23454
16019	94382	23448
16020	94388	23442
16021	94393	23436
16022	94399	23430
16023	94404	23424
16024	94410	23418
16025	94415	23412
16026	94421	23406
16027	94426	23400
16028	94432	23394
16029	94437	23388
16030	94443	23382
16031	94449	23376
16032	94454	23370
16033	94460	23364
16034	94466	23358
16035	94471	23352
16036	94477	23346
16037	94482	23340
16038	94488	23334
16039	94493	23328
16040	94499	23322
16041	94504	23316
16042	94510	23310
16043	94517	23305
16044	94522	23299
16045	94530	23293
16046	94536	23287
16047	94542	23282
16048	94548	23276
16049	94554	23270
16050	94559	23264
16051	94565	23258
16052	94570	23252
16053	94576	23246
16054	94582	23240
16055	94587	23234
16056	94594	23228
16057	94601	23223
16058	94607	23217
16059	94613	23211
16060	94618	23205
16061	94624	23199
16062	94630	23193
16063	94636	23187
16064	94642	23181
16065	94647	23175
16066	94653	23169
16067	94659	23164
16068	94664	23158
16069	94670	23152
16070	94676	23146
16071	94682	23140
16072	94688	23134
16073	94693	23128
16074	94699	23122
16075	94704	23116
16076	94710	23110
16077	94716	23104
16078	94723	23099
16079	94730	23093
16080	94737	23087
16081	94743	23081
16082	94749	23076
16083	94754	23070
16084	94760	23064
16085	94766	23058
16086	94772	23052
16087	94777	23046
16088	94783	23040
16089	94788	23034
16090	94794	23028
16091	94800	23022
16092	94805	23016
16093	94811	23010
16094	94817	23004
16095	94822	22998
16096	94828	22992
16097	94834	22986
16098	94840	22981
16099	94846	22975
16100	94852	22969
16101	94857	22963
16102	94863	22957
16103	94869	22951
16104	94875	22945
16105	94880	22939
16106	94886	22933
16107	94892	22927
16108	94897	22921
16109	94903	22915
16110	94909	22909
16111	94917	22904
16112	94924	22899
16113	94930	22893
16114	94936	22887
16115	94942	22881
16116	94948	22875
16117	94954	22869
16118	94960	22863
16119	94965	22857
16120	94971	22851
16121	94976	22845
16122	94982	22839
16123	94988	22833
16124	94993	22827
16125	94999	22822
16126	95005	22816
16127	95010	22810
16128	95016	22804
16129	95021	22798
16130	95027	22792
16131	95033	22786
16132	95038	22780
16133	95044	22774
16134	95050	22768
16135	95056	22762
16136	95061	22756
16137	95067	22750
16138	95073	22744
16139	95078	22738
16140	95084	22732
16141	95090	22726
16142	95096	22721
16143	95101	22715
16144	95107	22709
16145	95116	22703
16146	95123	22698
16147	95130	22692
16148	95135	22686
16149	95142	22680
16150	95148	22675
16151	95153	22669
16152	95159	22663
16153	95164	22657
16154	95170	22651
16155	95176	22645
16156	95181	22639
16157	95187	22633
16158	95193	22627
16159	95199	22621
16160	95205	22615
16161	95211	22609
16162	95217	22604
16163	95223	22598
16164	95229	22592
16165	95234	22586
16166	95240	22580
16167	95245	22574
16168	95251	22568
16169	95257	22562
16170	95263	22556
16171	95269	22550
16172	95274	22544
16173	95280	22538
16174	95285	22532
16175	95291	22526
16176	95297	22520
16177	95302	22514
16178	95308	22509
16179	95317	22503
16180	95324	22498
16181	95330	22492
16182	95335	22486
16183	95341	22480
16184	95347	22474
16185	95353	22468
16186	95358	22462
16187	95364	22456
16188	95370	22450
16189	95375	22444
16190	95381	22438
16191	95387	22433
16192	95393	22427
16193	95398	22421
16194	95405	22415
16195	95410	22409
16196	95417	22403
16197	95422	22397
16198	95428	22391
16199	95434	22385
16200	95439	22379
16201	95445	22373
16202	95450	22367
16203	95456	22361
16204	95462	22356
16205	95468	22350
16206	95474	22344
16207	95479	22338
16208	95485	22332
16209	95490	22326
16210	95497	22320
16211	95502	22314
16212	95508	22308
16213	95515	22303
16214	95523	22297
16215	95529	22291
16216	95535	22285
16217	95540	22279
16218	95546	22273
16219	95552	22268
16220	95558	22262
16221	95564	22256
16222	95570	22250
16223	95575	22244
16224	95581	22238
16225	95587	22232
16226	95593	22226
16227	95598	22220
16228	95604	22214
16229	95610	22209
16230	95616	22203
16231	95622	22197
16232	95627	22191
16233	95633	22185
16234	95639	22179
16235	95644	22173
16236	95650	22167
16237	95656	22161
16238	95662	22155
16239	95668	22149
16240	95673	22143
16241	95679	22137
16242	95685	22132
16243	95690	22126
16244	95696	22120
16245	95702	22114
16246	95708	22108
16247	95715	22102
16248	95721	22096
16249	95726	22090
16250	95734	22085
16251	95740	22079
16252	95747	22073
16253	95754	22068
16254	95760	22062
16255	95765	22056
16256	95771	22050
16257	95777	22044
16258	95782	22038
16259	95788	22032
16260	95793	22026
16261	95799	22020
16262	95805	22014
16263	95811	22008
16264	95817	22003
16265	95823	21997
16266	95828	21991
16267	95834	21985
16268	95840	21979
16269	95846	21973
16270	95851	21967
16271	95857	21961
16272	95863	21955
16273	95868	21949
16274	95874	21943
16275	95880	21937
16276	95886	21931
16277	95892	21926
16278	95898	21920
16279	95904	21914
16280	95909	21908
16281	95917	21902
16282	95923	21896
16283	95930	21891
16284	95936	21885
16285	95942	21879
16286	95947	21873
16287	95953	21867
16288	95959	21861
16289	95964	21855
16290	95970	21849
16291	95976	21843
16292	95982	21837
16293	95988	21832
16294	95994	21826
16295	95999	21820
16296	96005	21814
16297	96011	21808
16298	96017	21802
16299	96023	21796
16300	96028	21790
16301	96034	21784
16302	96040	21778
16303	96046	21772
16304	96051	21767
16305	96057	21761
16306	96063	21755
16307	96069	21749
16308	96074	21743
16309	96080	21737
16310	96086	21731
16311	96091	21725
16312	96097	21719
16313	96102	21713
16314	96109	21707
16315	96116	21702
16316	96123	21696
16317	96130	21690
16318	96136	21685
16319	96142	21679
16320	96147	21673
16321	96154	21667
16322	96160	21661
16323	96166	21655
16324	96171	21649
16325	96177	21643
16326	96183	21637
16327	96188	21631
16328	96194	21625
16329	96199	21619
16330	96205	21614
16331	96211	21608
16332	96217	21602
16333	96222	21596
16334	96228	21590
16335	96234	21584
16336	96239	21578
16337	96246	21572
16338	96251	21566
16339	96258	21560
16340	96263	21554
16341	96269	21549
16342	96275	21543
16343	96281	21537
16344	96286	21531
16345	96292	21525
16346	96297	21519
16347	96303	21513
16348	96309	21507
16349	96315	21501
16350	96323	21496
16351	96330	21490
16352	96335	21484
16353	96341	21478
16354	96347	21472
16355	96352	21466
16356	96358	21460
16357	96364	21454
16358	96369	21448
16359	96375	21443
16360	96381	21437
16361	96387	21431
16362	96392	21425
16363	96398	21419
16364	96404	21413
16365	96409	21407
16366	96415	21401
16367	96421	21395
16368	96427	21389
16369	96432	21383
16370	96438	21377
16371	96443	21371
16372	96449	21365
16373	96455	21359
16374	96460	21353
16375	96466	21347
16376	96472	21342
16377	96478	21336
16378	96483	21330
16379	96489	21324
16380	96495	21318
16381	96501	21312
16382	96506	21306
16383	96514	21300
16384	96522	21295
16385	96529	21290
16386	96535	21284
16387	96541	21278
16388	96546	21272
16389	96552	21266
16390	96557	21260
16391	96563	21254
16392	96569	21248
16393	96575	21242
16394	96580	21236
16395	96586	21230
16396	96592	21224
16397	96597	21218
16398	96603	21212
16399	96609	21206
16400	96615	21201
16401	96620	21195
16402	96626	21189
16403	96632	21183
16404	96637	21177
16405	96643	21171
16406	96649	21165
16407	96655	21159
16408	96661	21153
16409	96667	21147
16410	96673	21141
16411	96679	21136
16412	96685	21130
16413	96690	21124
16414	96696	21118
16415	96702	21112
16416	96708	21106
16417	96716	21101
16418	96723	21095
16419	96730	21089
16420	96736	21083
16421	96742	21078
16422	96747	21072
16423	96753	21066
16424	96759	21060
16425	96765	21054
16426	96771	21048
16427	96776	21042
16428	96782	21036
16429	96788	21030
16430	96794	21024
16431	96800	21018
16432	96806	21013
16433	96812	21007
16434	96817	21001
16435	96823	20995
16436	96829	20989
16437	96835	20983
16438	96841	20977
16439	96847	20971
16440	96852	20965
16441	96858	20959
16442	96864	20953
16443	96869	20948
16444	96875	20942
16445	96881	20936
16446	96887	20930
16447	96893	20924
16448	96898	20918
16449	96904	20912
16450	96910	20906
16451	96917	20901
16452	96924	20895
16453	96930	20889
16454	96936	20883
16455	96942	20877
16456	96947	20871
16457	96953	20865
16458	96959	20859
16459	96965	20854
16460	96971	20848
16461	96976	20842
16462	96982	20836
16463	96988	20830
16464	96993	20824
16465	96999	20818
16466	97004	20812
16467	97010	20806
16468	97017	20800
16469	97024	20795
16470	97030	20789
16471	97036	20783
16472	97042	20777
16473	97048	20771
16474	97053	20765
16475	97059	20759
16476	97065	20753
16477	97071	20747
16478	97077	20742
16479	97082	20736
16480	97088	20730
16481	97094	20724
16482	97099	20718
16483	97105	20712
16484	97111	20706
16485	97118	20700
16486	97125	20695
16487	97131	20689
16488	97137	20683
16489	97143	20677
16490	97148	20671
16491	97154	20665
16492	97159	20659
16493	97165	20653
16494	97171	20647
16495	97176	20641
16496	97182	20635
16497	97187	20629
16498	97193	20623
16499	97199	20618
16500	97205	20612
16501	97210	20606
16502	97216	20600
16503	97222	20594
16504	97228	20588
16505	97233	20582
16506	97239	20576
16507	97245	20570
16508	97251	20564
16509	97257	20558
16510	97263	20553
16511	97268	20547
16512	97274	20541
16513	97280	20535
16514	97285	20529
16515	97291	20523
16516	97296	20517
16517	97302	20511
16518	97308	20505
16519	97314	20499
16520	97320	20493
16521	97327	20488
16522	97332	20482
16523	97338	20476
16524	97344	20470
16525	97350	20464
16526	97356	20458
16527	97361	20452
16528	97367	20446
16529	97372	20440
16530	97378	20434
16531	97384	20428
16532	97390	20422
16533	97396	20416
16534	97401	20411
16535	97407	20405
16536	97413	20399
16537	97420	20393
16538	97427	20387
16539	97433	20382
16540	97439	20376
16541	97444	20370
16542	97450	20364
16543	97456	20358
16544	97462	20352
16545	97468	20346
16546	97474	20340
16547	97479	20334
16548	97485	20328
16549	97491	20322
16550	97496	20316
16551	97502	20311
16552	97508	20305
16553	97514	20299
16554	97521	20293
16555	97528	20288
16556	97534	20282
16557	97539	20276
16558	97545	20270
16559	97550	20264
16560	97556	20258
16561	97562	20252
16562	97568	20246
16563	97574	20240
16564	97580	20234
16565	97585	20228
16566	97591	20222
16567	97597	20217
16568	97603	20211
16569	97609	20205
16570	97614	20199
16571	97620	20193
16572	97626	20187
16573	97632	20181
16574	97638	20175
16575	97643	20169
16576	97649	20163
16577	97654	20157
16578	97660	20151
16579	97666	20145
16580	97671	20139
16581	97677	20133
16582	97683	20128
16583	97689	20122
16584	97694	20116
16585	97700	20110
16586	97706	20104
16587	97712	20098
16588	97719	20092
16589	97726	20087
16590	97734	20081
16591	97741	20076
16592	97746	20070
16593	97752	20064
16594	97758	20058
16595	97764	20052
16596	97769	20046
16597	97775	20040
16598	97781	20034
16599	97787	20028
16600	97792	20022
16601	97799	20017
16602	97805	20011
16603	97810	20005
16604	97816	19999
16605	97822	19993
16606	97827	19987
16607	97833	19981
16608	97839	19975
16609	97845	19969
16610	97851	19963
16611	97856	19957
16612	97862	19951
16613	97868	19945
16614	97873	19939
16615	97879	19934
16616	97885	19928
16617	97890	19922
16618	97896	19916
16619	97902	19910
16620	97908	19904
16621	97913	19898
16622	97921	19892
16623	97927	19887
16624	97935	19881
16625	97942	19875
16626	97948	19870
16627	97954	19864
16628	97960	19858
16629	97966	19852
16630	97971	19846
16631	97977	19840
16632	97983	19834
16633	97989	19828
16634	97994	19822
16635	98000	19816
16636	98006	19811
16637	98012	19805
16638	98018	19799
16639	98023	19793
16640	98029	19787
16641	98035	19781
16642	98041	19775
16643	98046	19769
16644	98052	19763
16645	98058	19757
16646	98064	19751
16647	98070	19745
16648	98075	19740
16649	98081	19734
16650	98086	19728
16651	98092	19722
16652	98098	19716
16653	98105	19710
16654	98110	19704
16655	98116	19698
16656	98123	19692
16657	98130	19687
16658	98136	19681
16659	98142	19675
16660	98148	19669
16661	98154	19663
16662	98159	19657
16663	98165	19651
16664	98170	19645
16665	98176	19640
16666	98182	19634
16667	98188	19628
16668	98194	19622
16669	98200	19616
16670	98206	19610
16671	98211	19604
16672	98217	19598
16673	98223	19592
16674	98229	19586
16675	98234	19580
16676	98240	19575
16677	98246	19569
16678	98251	19563
16679	98257	19557
16680	98263	19551
16681	98269	19545
16682	98274	19539
16683	98280	19533
16684	98286	19527
16685	98293	19521
16686	98299	19516
16687	98304	19510
16688	98310	19504
16689	98316	19498
16690	98325	19493
16691	98332	19487
16692	98338	19481
16693	98343	19475
16694	98349	19469
16695	98355	19463
16696	98361	19457
16697	98366	19451
16698	98372	19445
16699	98378	19439
16700	98383	19434
16701	98389	19428
16702	98394	19422
16703	98400	19416
16704	98406	19410
16705	98412	19404
16706	98418	19398
16707	98424	19392
16708	98429	19386
16709	98435	19380
16710	98440	19374
16711	98446	19368
16712	98452	19362
16713	98457	19356
16714	98463	19351
16715	98469	19345
16716	98474	19339
16717	98480	19333
16718	98486	19327
16719	98492	19321
16720	98497	19315
16721	98503	19309
16722	98509	19303
16723	98514	19297
16724	98520	19291
16725	98532	19287
16726	98538	19281
16727	98543	19275
16728	98549	19269
16729	98555	19263
16730	98561	19257
16731	98567	19251
16732	98573	19245
16733	98579	19239
16734	98585	19233
16735	98591	19228
16736	98596	19222
16737	98602	19216
16738	98608	19210
