iter	RMSE
9597	53932.6335
9598	53930.77756
9599	53929.94344
9600	53928.94418
9601	53927.67506
9602	53926.09455
9603	53925.10891
9604	53923.79638
9605	53922.24185
9606	53921.35787
9607	53919.09255
9608	53917.44225
9609	53916.45767
9610	53914.86043
9611	53913.63944
9612	53912.17879
9613	53911.18304
9614	53910.17381
9615	53908.97502
9616	53908.16993
9617	53906.78699
9618	53906.0767
9619	53904.53948
9620	53902.96565
9621	53902.27181
9622	53901.58501
9623	53899.20483
9624	53898.42744
9625	53897.01081
9626	53896.20319
9627	53894.52642
9628	53893.16804
9629	53891.85761
9630	53891.22528
9631	53890.22594
9632	53888.861
9633	53887.18464
9634	53884.2697
9635	53882.89636
9636	53881.70927
9637	53881.3247
9638	53880.62468
9639	53878.99937
9640	53877.3998
9641	53876.42267
9642	53874.99005
9643	53874.02389
9644	53871.95126
9645	53869.71765
9646	53868.73286
9647	53864.94438
9648	53863.97289
9649	53863.0805
9650	53861.85206
9651	53860.84686
9652	53858.91131
9653	53858.38938
9654	53854.78648
9655	53854.01427
9656	53853.149
9657	53851.99239
9658	53851.0986
9659	53850.30544
9660	53848.77377
9661	53847.73035
9662	53846.23748
9663	53844.45875
9664	53842.61027
9665	53841.6159
9666	53840.34903
9667	53838.9278
9668	53837.89155
9669	53836.76678
9670	53835.03972
9671	53833.45009
9672	53831.4997
9673	53830.17986
9674	53828.95449
9675	53827.36423
9676	53825.95229
9677	53825.58637
9678	53824.44966
9679	53823.69135
9680	53822.95504
9681	53821.66873
9682	53820.85377
9683	53819.60084
9684	53819.02409
9685	53818.33467
9686	53816.97533
9687	53815.98043
9688	53814.80195
9689	53812.5639
9690	53810.38992
9691	53809.31182
9692	53806.94075
9693	53806.18041
9694	53805.18111
9695	53803.92942
9696	53802.34705
9697	53801.19324
9698	53800.12785
9699	53798.91008
9700	53796.41037
9701	53795.50712
9702	53794.57365
9703	53793.56429
9704	53792.08844
9705	53790.81869
9706	53789.18638
9707	53788.51668
9708	53787.26193
9709	53784.82874
9710	53783.95563
9711	53781.40633
9712	53779.25485
9713	53776.08232
9714	53775.17725
9715	53773.55144
9716	53772.37675
9717	53770.26114
9718	53769.87984
9719	53768.5327
9720	53766.5574
9721	53765.78182
9722	53764.72018
9723	53763.89283
9724	53762.5985
9725	53761.47302
9726	53760.1394
9727	53759.41469
9728	53758.35302
9729	53757.80344
9730	53757.20618
9731	53755.87676
9732	53754.23499
9733	53752.99437
9734	53751.09715
9735	53750.37248
9736	53748.73896
9737	53748.12413
9738	53747.419
9739	53746.25791
9740	53745.78991
9741	53744.64792
9742	53743.59133
9743	53742.85943
9744	53741.70308
9745	53740.99762
9746	53739.11458
9747	53737.82184
9748	53736.29126
9749	53735.20947
9750	53733.53209
9751	53732.44591
9752	53731.47897
9753	53730.09941
9754	53728.27982
9755	53726.99831
9756	53726.20483
9757	53725.33323
9758	53723.7796
9759	53722.33532
9760	53720.95108
9761	53720.37608
9762	53719.24371
9763	53718.25558
9764	53716.46211
9765	53715.45417
9766	53714.81007
9767	53714.20583
9768	53712.70025
9769	53711.73313
9770	53710.76249
9771	53709.35703
9772	53708.49117
9773	53706.81202
9774	53705.73553
9775	53705.13501
9776	53704.14033
9777	53703.21892
9778	53702.26424
9779	53701.34592
9780	53700.77514
9781	53699.84178
9782	53698.48466
9783	53696.47639
9784	53695.33295
9785	53693.30403
9786	53691.86648
9787	53690.65662
9788	53689.36996
9789	53688.3125
9790	53686.20028
9791	53685.62999
9792	53684.52174
9793	53683.55472
9794	53681.2652
9795	53679.73867
9796	53677.6471
9797	53676.44632
9798	53675.5018
9799	53674.58207
9800	53672.1697
9801	53671.06956
9802	53669.49804
9803	53667.33684
9804	53666.22473
9805	53664.90255
9806	53663.3075
9807	53662.2521
9808	53661.02152
9809	53660.30418
9810	53658.63817
9811	53657.86595
9812	53656.9802
9813	53655.91721
9814	53653.96435
9815	53652.56393
9816	53651.4255
9817	53649.6598
9818	53648.80463
9819	53647.7965
9820	53646.69507
9821	53644.8986
9822	53643.64645
9823	53642.46981
9824	53641.18558
9825	53638.826
9826	53637.83719
9827	53636.28695
9828	53635.69696
9829	53634.14194
9830	53633.11064
9831	53631.9763
9832	53630.66258
9833	53629.35924
9834	53628.25372
9835	53625.7017
9836	53624.15477
9837	53623.16909
9838	53622.15596
9839	53620.89868
9840	53620.02346
9841	53619.35649
9842	53618.07691
9843	53616.99585
9844	53615.98005
9845	53614.31151
9846	53613.08059
9847	53612.13056
9848	53611.12084
9849	53610.08663
9850	53608.88497
9851	53607.70587
9852	53607.16714
9853	53605.65127
9854	53604.41918
9855	53601.132
9856	53598.93809
9857	53597.91966
9858	53595.71136
9859	53594.17391
9860	53593.27904
9861	53592.10235
9862	53590.98756
9863	53590.01642
9864	53589.36069
9865	53588.47331
9866	53587.91039
9867	53585.21002
9868	53583.63929
9869	53582.93776
9870	53581.32218
9871	53580.35563
9872	53578.58012
9873	53577.73374
9874	53576.5354
9875	53575.72103
9876	53574.64236
9877	53573.75283
9878	53572.88906
9879	53571.98806
9880	53570.47977
9881	53569.23369
9882	53568.16125
9883	53565.93963
9884	53564.52243
9885	53562.2958
9886	53561.3791
9887	53560.66391
9888	53559.98643
9889	53558.87769
9890	53557.68896
9891	53556.78982
9892	53556.02146
9893	53555.10683
9894	53553.80007
9895	53552.38279
9896	53551.51465
9897	53550.1499
9898	53548.59889
9899	53547.65239
9900	53546.78241
9901	53545.86194
9902	53544.99386
9903	53544.20063
9904	53543.74221
9905	53543.11961
9906	53542.32539
9907	53539.19036
9908	53537.22043
9909	53535.28681
9910	53534.28484
9911	53532.64434
9912	53531.66789
9913	53530.43788
9914	53528.93116
9915	53528.2563
9916	53527.28168
9917	53525.97758
9918	53524.59497
9919	53523.55722
9920	53522.89854
9921	53520.67315
9922	53518.36826
9923	53516.13099
9924	53514.74792
9925	53513.52139
9926	53511.88532
9927	53510.7816
9928	53509.68935
9929	53508.93985
9930	53507.959
9931	53507.45241
9932	53506.50346
9933	53505.27389
9934	53504.25605
9935	53503.43558
9936	53502.34317
9937	53501.48583
9938	53500.06068
9939	53499.34279
9940	53498.56411
9941	53496.55939
9942	53494.34406
9943	53493.24871
9944	53491.26853
9945	53489.60212
9946	53487.66481
9947	53486.42534
9948	53484.78255
9949	53484.22899
9950	53483.38404
9951	53482.27573
9952	53480.49277
9953	53479.1495
9954	53477.76753
9955	53476.07713
9956	53474.10726
9957	53472.14278
9958	53471.23368
9959	53470.36427
9960	53469.92085
9961	53468.6858
9962	53467.65234
9963	53466.91583
9964	53465.47312
9965	53464.61478
9966	53463.36724
9967	53461.45997
9968	53459.49409
9969	53458.50943
9970	53456.60239
9971	53454.90122
9972	53454.05366
9973	53453.58432
9974	53452.00758
9975	53448.91665
9976	53448.38076
9977	53447.73274
9978	53446.58941
9979	53445.8936
9980	53444.20869
9981	53442.88211
9982	53441.43636
9983	53439.95597
9984	53437.42458
9985	53436.35017
9986	53435.63506
9987	53434.81596
9988	53433.02082
9989	53432.05896
9990	53431.52705
9991	53430.8407
9992	53429.52609
9993	53428.27054
9994	53427.16838
9995	53425.85567
9996	53424.90294
9997	53424.1002
9998	53423.33703
9999	53422.84277
10000	53421.81565
10001	53420.06764
10002	53419.57647
10003	53418.7748
10004	53417.96792
10005	53415.80734
10006	53414.47866
10007	53413.82315
10008	53412.85604
10009	53412.4338
10010	53411.7589
10011	53410.00224
10012	53409.09312
10013	53407.5435
10014	53406.33342
10015	53404.99045
10016	53403.68539
10017	53401.81782
10018	53400.9442
10019	53399.97853
10020	53398.34575
10021	53396.53007
10022	53395.81629
10023	53393.4928
10024	53392.10126
10025	53390.41675
10026	53388.02898
10027	53386.87881
10028	53386.38421
10029	53385.01035
10030	53382.78694
10031	53381.41472
10032	53379.92008
10033	53378.81795
10034	53377.86615
10035	53377.34457
10036	53376.44085
10037	53375.04259
10038	53374.16406
10039	53372.40452
10040	53371.21832
10041	53370.65684
10042	53369.37909
10043	53367.3639
10044	53365.65877
10045	53363.68486
10046	53362.67385
10047	53361.23833
10048	53360.85192
10049	53359.89433
10050	53358.97993
10051	53357.49515
10052	53355.8913
10053	53354.12222
10054	53351.84091
10055	53351.08959
10056	53349.29275
10057	53348.34248
10058	53347.15237
10059	53345.53803
10060	53344.06554
10061	53342.5667
10062	53341.05937
10063	53340.3294
10064	53338.66605
10065	53336.82623
10066	53335.22695
10067	53333.98433
10068	53332.2733
10069	53331.27054
10070	53330.22095
10071	53327.94125
10072	53327.40003
10073	53326.495
10074	53324.96901
10075	53322.806
10076	53321.77806
10077	53319.48283
10078	53317.3703
10079	53316.3199
10080	53315.46896
10081	53313.71521
10082	53312.9554
10083	53310.87377
10084	53309.79443
10085	53308.42858
10086	53307.63954
10087	53306.77551
10088	53305.51465
10089	53304.37873
10090	53304.07367
10091	53303.00763
10092	53301.60345
10093	53300.22048
10094	53299.28546
10095	53296.95516
10096	53295.55906
10097	53294.24591
10098	53292.77492
10099	53291.82195
10100	53290.90684
10101	53290.31939
10102	53289.25949
10103	53288.19626
10104	53287.31134
10105	53285.97461
10106	53284.51046
10107	53283.90046
10108	53281.70279
10109	53280.14305
10110	53278.45561
10111	53277.7941
10112	53276.56109
10113	53274.79671
10114	53272.86898
10115	53271.76849
10116	53270.04176
10117	53268.14745
10118	53266.95418
10119	53266.09192
10120	53265.15603
10121	53264.22468
10122	53263.46309
10123	53262.36878
10124	53259.19116
10125	53258.02254
10126	53257.38011
10127	53254.67612
10128	53253.88106
10129	53252.96456
10130	53251.77604
10131	53250.75542
10132	53249.50831
10133	53247.48767
10134	53245.68061
10135	53244.28713
10136	53243.52488
10137	53241.72081
10138	53240.12772
10139	53239.13619
10140	53238.56824
10141	53237.91233
10142	53236.07411
10143	53233.9403
10144	53233.51589
10145	53232.05511
10146	53230.64057
10147	53229.63057
10148	53229.09517
10149	53228.4354
10150	53227.28039
10151	53224.96665
10152	53224.23405
10153	53222.95582
10154	53222.34418
10155	53220.20122
10156	53218.25706
10157	53215.88471
10158	53214.1275
10159	53211.68943
10160	53210.02502
10161	53209.1327
10162	53207.77025
10163	53206.878
10164	53205.77919
10165	53204.62408
10166	53203.76856
10167	53202.87402
10168	53201.98902
10169	53200.47551
10170	53199.17576
10171	53198.04153
10172	53196.98116
10173	53195.72843
10174	53194.67069
10175	53194.10761
10176	53193.3252
10177	53192.29791
10178	53191.07308
10179	53190.24376
10180	53188.4926
10181	53186.63544
10182	53185.77884
10183	53184.53925
10184	53182.53516
10185	53181.24845
10186	53180.02456
10187	53178.8022
10188	53177.99477
10189	53177.21237
10190	53176.05778
10191	53174.5368
10192	53173.89425
10193	53172.04712
10194	53170.90562
10195	53170.14205
10196	53169.04025
10197	53168.10631
10198	53167.18875
10199	53165.37468
10200	53164.01745
10201	53163.25596
10202	53162.60399
10203	53161.9238
10204	53160.84712
10205	53159.63866
10206	53158.51517
10207	53157.35004
10208	53156.60036
10209	53155.46264
10210	53154.46764
10211	53153.97447
10212	53153.38506
10213	53152.16697
10214	53150.8537
10215	53150.18155
10216	53149.19746
10217	53147.57469
10218	53146.04048
10219	53145.1077
10220	53143.00124
10221	53141.76603
10222	53140.86972
10223	53140.31866
10224	53138.27194
10225	53136.2649
10226	53134.92345
10227	53133.3913
10228	53131.99463
10229	53130.29106
10230	53129.31254
10231	53128.21323
10232	53127.37818
10233	53126.03318
10234	53125.63721
10235	53124.88667
10236	53123.16394
10237	53121.96934
10238	53120.89565
10239	53120.05825
10240	53118.76534
10241	53117.81634
10242	53117.0973
10243	53116.338
10244	53114.86819
10245	53113.84769
10246	53112.83201
10247	53111.82096
10248	53111.19469
10249	53110.30864
10250	53109.56618
10251	53108.71608
10252	53107.22582
10253	53105.80035
10254	53104.96506
10255	53104.42602
10256	53103.45164
10257	53102.6087
10258	53100.94793
10259	53100.01958
10260	53099.27678
10261	53098.20554
10262	53096.87393
10263	53095.33936
10264	53094.25406
10265	53093.2988
10266	53091.39118
10267	53089.7356
10268	53089.01441
10269	53087.09143
10270	53086.10179
10271	53085.13977
10272	53084.07124
10273	53082.85429
10274	53081.65354
10275	53080.7523
10276	53079.84366
10277	53078.91182
10278	53078.54923
10279	53077.60252
10280	53076.22586
10281	53074.0718
10282	53073.13351
10283	53071.26407
10284	53069.70043
10285	53068.27546
10286	53066.35325
10287	53065.28025
10288	53063.50648
10289	53061.72809
10290	53060.31308
10291	53058.86817
10292	53058.12996
10293	53057.2536
10294	53056.22603
10295	53055.15869
10296	53053.93626
10297	53052.15888
10298	53050.97016
10299	53048.86448
10300	53047.80142
10301	53046.55207
10302	53045.09592
10303	53043.21715
10304	53042.1857
10305	53041.21817
10306	53039.78915
10307	53038.46115
10308	53037.62918
10309	53036.46487
10310	53033.33783
10311	53031.71965
10312	53029.62446
10313	53026.57766
10314	53025.30859
10315	53024.50904
10316	53023.45407
10317	53021.47719
10318	53019.88143
10319	53018.69336
10320	53017.81802
10321	53016.81543
10322	53015.57455
10323	53014.72039
10324	53012.92782
10325	53011.49139
10326	53011.00106
10327	53009.5369
10328	53007.50506
10329	53006.8079
10330	53005.89033
10331	53005.4128
10332	53004.60231
10333	53003.18244
10334	53002.23011
10335	53000.90862
10336	53000.00627
10337	52998.37675
10338	52997.67352
10339	52996.7481
10340	52995.17598
10341	52993.59127
10342	52991.61119
10343	52990.53691
10344	52988.96494
10345	52987.39994
10346	52986.15879
10347	52985.63922
10348	52984.87867
10349	52983.50747
10350	52982.52436
10351	52980.66572
10352	52978.80753
10353	52977.83286
10354	52976.30773
10355	52975.53754
10356	52974.08744
10357	52972.71881
10358	52970.95825
10359	52968.63401
10360	52967.21143
10361	52966.21234
10362	52965.10355
10363	52963.94942
10364	52962.92702
10365	52960.68844
10366	52959.92253
10367	52959.36901
10368	52958.17476
10369	52957.61295
10370	52956.5863
10371	52955.38667
10372	52953.28492
10373	52952.1775
10374	52951.02881
10375	52950.18535
10376	52949.22048
10377	52947.98013
10378	52947.16613
10379	52946.02471
10380	52944.14337
10381	52942.59585
10382	52941.90193
10383	52940.09316
10384	52939.33361
10385	52937.54771
10386	52935.13377
10387	52932.45465
10388	52931.68097
10389	52931.15619
10390	52928.36043
10391	52927.69026
10392	52926.60929
10393	52925.55833
10394	52924.37201
10395	52923.39448
10396	52921.85678
10397	52920.79226
10398	52916.7519
10399	52916.23092
10400	52915.06503
10401	52914.27604
10402	52912.49451
10403	52911.41659
10404	52909.66645
10405	52908.47507
10406	52906.88718
10407	52905.47393
10408	52904.18118
10409	52902.98571
10410	52902.36181
10411	52900.9195
10412	52899.87043
10413	52899.1154
10414	52898.06008
10415	52896.53442
10416	52894.55513
10417	52894.06234
10418	52893.24053
10419	52891.67069
10420	52890.29492
10421	52889.50015
10422	52888.34088
10423	52887.22873
10424	52886.27954
10425	52884.13556
10426	52881.41282
10427	52879.85912
10428	52879.03586
10429	52878.02977
10430	52876.25521
10431	52875.04689
10432	52874.17615
10433	52872.9384
10434	52871.43597
10435	52870.63218
10436	52870.06293
10437	52869.34011
10438	52868.1818
10439	52867.10226
10440	52865.96625
10441	52864.39376
10442	52863.56838
10443	52862.08413
10444	52860.99228
10445	52859.25652
10446	52858.65054
10447	52857.29787
10448	52856.67182
10449	52855.97761
10450	52855.01341
10451	52853.22969
10452	52852.33116
10453	52851.34823
10454	52850.02657
10455	52848.17057
10456	52847.46118
10457	52846.51364
10458	52845.8288
10459	52844.97481
10460	52844.02256
10461	52842.17529
10462	52840.79969
10463	52839.27007
10464	52836.98257
10465	52836.27713
10466	52835.48934
10467	52834.89934
10468	52833.7235
10469	52832.63128
10470	52831.33305
10471	52829.89812
10472	52829.12279
10473	52828.00546
10474	52826.57863
10475	52825.56979
10476	52822.63856
10477	52821.60402
10478	52820.67993
10479	52819.77197
10480	52818.72048
10481	52817.80947
10482	52816.00307
10483	52815.02574
10484	52813.81221
10485	52812.97323
10486	52812.10383
10487	52811.38512
10488	52810.58612
10489	52809.79728
10490	52809.4138
10491	52807.17524
10492	52804.63409
10493	52803.64995
10494	52802.17871
10495	52801.40833
10496	52799.52078
10497	52797.9685
10498	52797.11644
10499	52796.16104
10500	52794.603
10501	52793.08013
10502	52792.06634
10503	52791.0775
10504	52790.0338
10505	52788.51454
10506	52787.04693
10507	52786.19673
10508	52785.30537
10509	52783.1546
10510	52781.46887
10511	52780.63264
10512	52779.81693
10513	52779.11872
10514	52777.63507
10515	52776.89148
10516	52776.15237
10517	52775.77374
10518	52775.14559
10519	52774.57846
10520	52774.12532
10521	52772.98329
10522	52771.74782
10523	52770.55195
10524	52769.32275
10525	52768.1078
10526	52767.01063
10527	52765.32602
10528	52762.56834
10529	52760.31335
10530	52759.5479
10531	52758.83405
10532	52758.04146
10533	52756.75562
10534	52755.98426
10535	52754.77384
10536	52753.5826
10537	52752.80747
10538	52750.78687
10539	52749.48716
10540	52747.31859
10541	52746.00534
10542	52744.40114
10543	52743.8336
10544	52743.1336
10545	52742.08047
10546	52740.97182
10547	52739.98664
10548	52738.59093
10549	52737.60757
10550	52736.80576
10551	52735.76222
10552	52734.59789
10553	52733.85202
10554	52732.1118
10555	52729.75238
10556	52728.52503
10557	52727.57872
10558	52726.31609
10559	52725.05268
10560	52723.50839
10561	52722.98556
10562	52721.55441
10563	52720.95694
10564	52719.61519
10565	52718.38421
10566	52717.61417
10567	52715.95606
10568	52715.12991
10569	52714.39213
10570	52713.55084
10571	52711.92817
10572	52711.19766
10573	52709.93063
10574	52709.27514
10575	52708.19708
10576	52707.45205
10577	52705.6602
10578	52704.72064
10579	52703.81233
10580	52702.93504
10581	52701.96826
10582	52700.10025
10583	52698.42042
10584	52697.20573
10585	52694.62851
10586	52691.38206
10587	52688.66688
10588	52686.93361
10589	52686.17742
10590	52684.82864
10591	52683.84952
10592	52682.90625
10593	52681.73207
10594	52681.03006
10595	52680.33464
10596	52679.73422
10597	52678.32589
10598	52676.76046
10599	52675.21433
10600	52673.98985
10601	52673.00422
10602	52671.54231
10603	52670.19746
10604	52668.89088
10605	52667.09986
10606	52665.39144
10607	52664.58192
10608	52663.7146
10609	52662.43162
10610	52661.34067
10611	52660.25248
10612	52659.46494
10613	52658.66802
10614	52657.11869
10615	52655.91368
10616	52654.47958
10617	52653.97279
10618	52652.45243
10619	52651.98224
10620	52651.18304
10621	52650.3157
10622	52649.3951
10623	52646.27793
10624	52645.44163
10625	52644.2963
10626	52642.64904
10627	52641.71031
10628	52640.82954
10629	52640.3681
10630	52639.44709
10631	52637.42301
10632	52635.67372
10633	52634.60309
10634	52631.82674
10635	52630.27199
10636	52628.81008
10637	52627.49068
10638	52626.40649
10639	52624.79894
10640	52623.21039
10641	52621.55821
10642	52620.90314
10643	52619.65763
10644	52618.59008
10645	52617.84682
10646	52617.05574
10647	52616.35239
10648	52615.78963
10649	52614.64007
10650	52613.71889
10651	52612.91365
10652	52611.21213
10653	52610.56554
10654	52609.56731
10655	52608.62078
10656	52607.54517
10657	52606.2501
10658	52605.31489
10659	52604.3291
10660	52602.49913
10661	52600.60388
10662	52599.75577
10663	52597.81561
10664	52596.81645
10665	52595.98872
10666	52594.86282
10667	52593.79031
10668	52592.61098
10669	52591.67868
10670	52590.25619
10671	52588.96195
10672	52587.93415
10673	52587.45166
10674	52586.00298
10675	52585.27274
10676	52584.60595
10677	52583.50931
10678	52582.40833
10679	52581.67966
10680	52580.57943
10681	52580.13875
10682	52579.32323
10683	52578.34838
10684	52577.42793
10685	52576.7423
10686	52575.92669
10687	52575.13974
10688	52573.89516
10689	52573.30189
10690	52572.29024
10691	52570.99321
10692	52570.29953
10693	52569.21043
10694	52568.34654
10695	52567.36022
10696	52566.60231
10697	52565.70654
10698	52564.42262
10699	52562.8393
10700	52561.42651
10701	52559.52874
10702	52558.17323
10703	52556.74689
10704	52555.71279
10705	52555.21809
10706	52554.4364
10707	52553.31229
10708	52552.34536
10709	52550.37581
10710	52548.18638
10711	52545.74123
10712	52544.49055
10713	52543.52062
10714	52542.33733
10715	52541.51821
10716	52540.43627
10717	52539.59237
10718	52538.85528
10719	52537.46806
10720	52535.93278
10721	52534.88763
10722	52533.08215
10723	52532.16383
10724	52529.90408
10725	52529.5802
10726	52528.27395
10727	52527.7178
10728	52526.42188
10729	52525.67494
10730	52523.88495
10731	52522.58821
10732	52520.21711
10733	52519.34626
10734	52518.80142
10735	52517.7174
10736	52516.47322
10737	52515.16151
10738	52513.97608
10739	52512.76331
10740	52511.18605
10741	52510.33149
10742	52509.71781
10743	52508.46959
10744	52507.93066
10745	52506.66452
10746	52505.81107
10747	52503.50402
10748	52501.8176
10749	52500.97459
10750	52498.46044
10751	52497.78113
10752	52496.51849
10753	52495.92816
10754	52494.88814
10755	52493.89032
10756	52492.6646
10757	52491.34933
10758	52489.15634
10759	52488.37364
10760	52487.50216
10761	52485.57414
10762	52484.04038
10763	52482.81874
10764	52481.6566
10765	52480.49148
10766	52479.08196
10767	52477.54598
10768	52475.84192
10769	52474.328
10770	52472.31377
10771	52470.55896
10772	52469.79856
10773	52468.67665
10774	52467.35435
10775	52466.574
10776	52465.41853
10777	52464.38152
10778	52462.28771
10779	52460.32092
10780	52459.63607
10781	52457.80697
10782	52457.36035
10783	52454.96804
10784	52454.41021
10785	52452.84309
10786	52451.9186
10787	52451.4934
10788	52449.97861
10789	52449.27221
10790	52448.39777
10791	52447.2217
10792	52445.58074
10793	52444.98442
10794	52442.61107
10795	52440.76039
10796	52440.53705
10797	52439.75719
10798	52437.17917
10799	52435.92235
10800	52435.54068
10801	52434.62616
10802	52433.56108
10803	52432.66229
10804	52431.89859
10805	52430.85886
10806	52429.6729
10807	52427.59229
10808	52425.73804
10809	52424.87834
10810	52423.23446
10811	52422.34208
10812	52420.99099
10813	52420.07476
10814	52419.70714
10815	52418.39814
10816	52417.1479
10817	52416.60624
10818	52414.56596
10819	52412.62415
10820	52411.42571
10821	52410.01398
10822	52408.79485
10823	52407.52917
10824	52405.99482
10825	52404.61795
10826	52403.6544
10827	52402.75352
10828	52401.36169
10829	52400.32855
10830	52399.61793
10831	52399.01507
10832	52398.27244
10833	52397.2226
10834	52396.42324
10835	52395.28291
10836	52393.89711
10837	52392.84071
10838	52392.24143
10839	52390.68427
10840	52390.01284
10841	52389.08707
10842	52388.2209
10843	52386.87532
10844	52385.40628
10845	52384.33965
10846	52383.10667
10847	52382.58916
10848	52381.24282
10849	52379.73835
10850	52377.78576
10851	52377.0514
10852	52374.93556
10853	52373.96563
10854	52372.82013
10855	52371.38704
10856	52369.18612
10857	52367.42021
10858	52366.38095
10859	52364.81876
10860	52363.18189
10861	52362.43517
10862	52360.72891
10863	52359.57409
10864	52358.4868
10865	52357.41244
10866	52356.65348
10867	52355.45538
10868	52354.57248
10869	52353.6522
10870	52352.60666
10871	52348.70154
10872	52347.53627
10873	52344.94439
10874	52343.4644
10875	52342.60696
10876	52341.11574
10877	52339.90306
10878	52338.21091
10879	52337.17326
10880	52335.94671
10881	52333.44296
10882	52332.57984
10883	52331.67507
10884	52330.06716
10885	52329.32822
10886	52328.45366
10887	52327.87412
10888	52327.36681
10889	52326.9449
10890	52324.57799
10891	52322.90711
10892	52321.73044
10893	52320.62894
10894	52319.44824
10895	52318.72521
10896	52317.68638
10897	52316.57039
10898	52315.50916
10899	52314.11649
10900	52312.52272
10901	52309.89979
10902	52309.06717
10903	52308.19969
10904	52307.58609
10905	52306.50582
10906	52305.5959
10907	52305.01175
10908	52303.48133
10909	52302.10784
10910	52300.69559
10911	52298.85154
10912	52297.0534
10913	52295.74115
10914	52294.66581
10915	52292.42582
10916	52291.63563
10917	52290.40664
10918	52289.71831
10919	52288.49713
10920	52287.57746
10921	52286.37112
10922	52285.54412
10923	52284.07869
10924	52283.40825
10925	52281.44688
10926	52280.46439
10927	52279.21126
10928	52278.43203
10929	52277.30674
10930	52275.93872
10931	52275.1537
10932	52274.49857
10933	52273.87412
10934	52273.47457
10935	52272.63911
10936	52271.95055
10937	52271.05878
10938	52269.88417
10939	52268.91367
10940	52267.36676
10941	52266.61546
10942	52265.35615
10943	52264.19494
10944	52263.27264
10945	52261.94318
10946	52261.01096
10947	52259.79604
10948	52259.48651
10949	52258.87549
10950	52258.55945
10951	52257.02286
10952	52255.42371
10953	52254.29746
10954	52252.3607
10955	52249.59663
10956	52248.8407
10957	52247.52662
10958	52246.72206
10959	52245.26116
10960	52244.21371
10961	52243.49466
10962	52242.83018
10963	52240.76531
10964	52238.21665
10965	52236.51353
10966	52235.65677
10967	52234.46181
10968	52233.64087
10969	52232.93699
10970	52232.07003
10971	52231.03396
10972	52229.71354
10973	52227.66586
10974	52226.433
10975	52225.10569
10976	52224.61758
10977	52223.62067
10978	52222.7298
10979	52220.86267
10980	52219.75902
10981	52219.19621
10982	52218.36115
10983	52216.96823
10984	52215.72261
10985	52215.12928
10986	52214.45547
10987	52213.47567
10988	52212.43054
10989	52211.49412
10990	52210.10817
10991	52209.50307
10992	52208.45461
10993	52207.16568
10994	52206.01164
10995	52205.23392
10996	52203.68784
10997	52202.50341
10998	52201.45918
10999	52200.40801
11000	52199.06376
11001	52197.93877
11002	52196.98161
11003	52196.57106
11004	52194.80356
11005	52194.06216
11006	52192.90369
11007	52191.8355
11008	52190.61933
11009	52189.00176
11010	52187.67866
11011	52186.44524
11012	52183.59423
11013	52182.8629
11014	52181.36415
11015	52180.12147
11016	52179.03583
11017	52177.99173
11018	52177.21471
11019	52176.63844
11020	52175.95839
11021	52175.08422
11022	52173.64148
11023	52172.99004
11024	52172.36576
11025	52171.35467
11026	52170.84934
11027	52169.89517
11028	52168.92732
11029	52168.10542
11030	52166.45844
11031	52164.08441
11032	52163.05741
11033	52162.29712
11034	52161.25156
11035	52160.6741
11036	52158.79867
11037	52155.79265
11038	52154.38999
11039	52153.77239
11040	52152.88395
11041	52151.93653
11042	52149.71283
11043	52148.56719
11044	52146.53568
11045	52144.87743
11046	52143.49198
11047	52141.91563
11048	52138.78681
11049	52138.25795
11050	52137.05426
11051	52135.32034
11052	52133.42459
11053	52132.11495
11054	52131.00495
11055	52129.99277
11056	52129.58148
11057	52128.86735
11058	52127.67253
11059	52127.24395
11060	52125.71629
11061	52125.18043
11062	52123.21681
11063	52121.82822
11064	52120.01405
11065	52119.2737
11066	52118.67227
11067	52117.71559
11068	52116.66652
11069	52114.59334
11070	52112.50807
11071	52111.60267
11072	52109.07933
11073	52107.76859
11074	52107.11051
11075	52105.62715
11076	52104.24402
11077	52103.2727
11078	52102.2337
11079	52100.95939
11080	52099.40291
11081	52098.69165
11082	52097.50295
11083	52096.48484
11084	52095.18199
11085	52094.00313
11086	52092.86356
11087	52091.95746
11088	52090.52116
11089	52089.40012
11090	52087.63557
11091	52086.3234
11092	52085.40885
11093	52084.13706
11094	52083.35347
11095	52081.58342
11096	52079.7163
11097	52078.83803
11098	52077.96627
11099	52076.18881
11100	52075.55975
11101	52074.62909
11102	52073.38774
11103	52072.64416
11104	52071.1109
11105	52069.19295
11106	52068.1819
11107	52066.46102
11108	52064.77059
11109	52064.00035
11110	52062.92803
11111	52060.54044
11112	52058.93015
11113	52058.3645
11114	52056.08106
11115	52054.22609
11116	52052.38902
11117	52051.34785
11118	52050.80485
11119	52050.02605
11120	52048.05665
11121	52047.50101
11122	52046.65195
11123	52045.52057
11124	52044.72696
11125	52043.48976
11126	52042.33659
11127	52039.45303
11128	52038.63433
11129	52038.07179
11130	52035.5337
11131	52034.86088
11132	52033.90515
11133	52031.97649
11134	52030.7358
11135	52029.58351
11136	52028.8939
11137	52027.76634
11138	52026.86929
11139	52025.62293
11140	52024.85477
11141	52024.39611
11142	52023.4346
11143	52022.7821
11144	52022.21558
11145	52020.61056
11146	52019.51791
11147	52018.64934
11148	52018.06208
11149	52017.04614
11150	52015.81493
11151	52015.18164
11152	52013.78238
